project_id,report_contract_id,report_year,funding_year,description,project_type,location,region,region_clean,contractor,contractor_clean,cost,cost_numeric,start_date,start_date_iso,completion_date,completion_date_iso,lat,lng
9313,22KJ0047,2024,2024,"Construction of Drainage System, Clarin, Misamis Occidental",,MISAMIS OCCIDENTAL,III,Region III,GRACE CONSTRUCTION CORPORATION,GRACE,"37,239,055.24",37239055.24,02/07/2024,2024-02-07,03/24/2024,2024-03-24,14.859313,120.737995
9075,23I00144,,,"Construction of Shoreline Protection Structure - Liloan San Ricardo Rd. (S00218LT) - along Liloan Section, Southern Leyte",,SOUTHERN LEYTE,,SOUTHERN LEYTE,JUCONS CONSTRUCTION OPC (FORMERLY:JUCONS CONSTRUCTION &SUPPLY),JUCONS OPC (FORMERLY:JUCONS & SUPPLY),"48,248,051.51",48248051.51,,,03/24/2024,2024-03-24,,
8908,23IM0043,,,"Construction of Revetment along Suhi River, Phase 2, Tacloban City",,LEYTE,,LEYTE,EZJONES CONSTRUCTION INC.,EZJONES,"55,285,766.28",55285766.28,,,03/24/2024,2024-03-24,,
6883,23FC0045,,,"Construction of Flood Control Structure (Phase 4), Barangay San Antonio, Labo, Camarines Norte",,CAMARINES NORTE,,CAMARINES NORTE,C.B. GARAY PHILWIDE BUILDERS,C.B. GARAY PHILWIDE,"48,969,976.29",48969976.29,,,03/24/2024,2024-03-24,,
1274,23OB0423,2024,2024,"Construction of Flood Control Structure at Ermitaño Creek, Brgy. Little Baguio, San Juan City",,SAN JUAN CITY,XIII,Region XIII,WAWAO BUILDERS / DRJY CONSTRUCTION,WAWAO / DRJY,"91,675,968.42",91675968.42,05/03/2024,2024-05-03,03/24/2024,2024-03-24,9.12749,125.53712
9285,23K00166,,,"Construction of Mala-Lawasaig River Flood Control with Street Pile and Slope Protection, Barangay Lilod Baclayan, Ditsaan-Ramain, Lanao del Sur",,LANAO DEL SUR,,LANAO DEL SUR,M.M.A. ACHIEVER CONSTRUCTION & DEVELOPMENT CORP.,M.M.A. ACHIEVER & DEVELOPMENT,"114,640,737.09",114640737.09,,,03/23/2024,2024-03-23,,
9557,23LI0043,2024,2024,"Construction of Revetment along Aguibawa Creek leading to Agusan River at Brgy. Poblacion, Compostela, Davao de Oro",,DAVAO DE ORO,Construction of Drainage Structure,CONSTRUCTION OF DRAINAGE STRUCTURE,METRO GEAR CONSTRUCTION CORP. / REPLICON CONSTRUCTION CORPORATION,METRO GEAR / REPLICON,"96,499,994.56",96499994.56,02/08/2024,2024-02-08,03/22/2024,2024-03-22,14.589557,121.020112
9558,23LI0053,2024,2024,"Construction of Revetment along Aguibawa River, San Miguel - Osmeña, Compostela, Davao de Oro",,DAVAO DE ORO,Construction of Flood Mitigation Structure,CONSTRUCTION OF FLOOD MITIGATION STRUCTURE,METRO GEAR CONSTRUCTION CORP. / REPLICON CONSTRUCTION CORPORATION,METRO GEAR / REPLICON,"96,499,980.76",96499980.76,02/15/2024,2024-02-15,03/22/2024,2024-03-22,14.66625,121.095585
8873,23IG0056,,,"Construction of Dungca-an Flood Control Structure, (Pagbanganan Section), Baybay City, Leyte",,LEYTE,,LEYTE,ARCA BUILDERS,ARCA,"48,216,266.02",48216266.02,,,03/22/2024,2024-03-22,,
8751,21I00015,,,"Construction of Carigara Tide Embankment, Sta. 0+150-Sta.0+283, Carigara, Leyte",,LEYTE,,LEYTE,LANOY CONSTRUCTION,LANOY,"92,505,676.69",92505676.69,,,03/22/2024,2024-03-22,,
8540,23HL0058,,,"Construction of Bayawan River Control, Downstream, Bayawan City, Negros Oriental",,NEGROS ORIENTAL,,NEGROS ORIENTAL,PHILSOUTH BUILDERS INC (FORMERLY:PHILSOUTH BUILDERS),PHILSOUTH (FORMERLY:PHILSOUTH ),"49,000,000.00",49000000.0,,,03/22/2024,2024-03-22,,
7430,23FK0048,,,"Construction/ Rehabilitation of Flood Protection Measures along Osiao River Control (Upstream), Sorsogon City",,SORSOGON,,SORSOGON,CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC. / CHEEREL CONSTRUCTION & SUPPLY,CENTERWAYS AND DEVELOPMENT / CHEEREL & SUPPLY,"93,086,138.67",93086138.67,,,03/22/2024,2024-03-22,,
7237,23F00011,,,"Construction of Flood Control Structure at Binagasbasan, Barangay Paraiso, San Miguel, Catanduanes",,CATANDUANES,,CATANDUANES,"SUNWEST, INC. (FORMERLY: SUNWEST CONSTRUCTION & DEVELOPMENT CORPORATION)",SUNWEST (FORMERLY: SUNWEST & DEVELOPMENT ),"192,816,063.59",192816063.59,,,03/22/2024,2024-03-22,,
4317,23C00328,,,"Construction of Flood Control Structure Along Maasim River, Bgy Maasim, San Rafael, Bulacan",,BULACAN,,BULACAN,EIRISH BUILDERS & SUPPLY INC.,EIRISH & SUPPLY,"9,899,493.31",9899493.31,,,03/22/2024,2024-03-22,,
3015,23BC0023,,,"Construction of Flood Control Structure along Cadcadir River, Brgy. Bacsay Cataraoan Sur, Claveria, Cagayan",,CAGAYAN,,CAGAYAN,"SKYLINE CONSTRUCTION, EQUIPMENT AND DEVELOPMENT CORPORATION(FORMERLY: EDDIE G. GUILLEN BUILDERS INC.",SKYLINE EQUIPMENT AND DEVELOPMENT (FORMERLY: EDDIE G. GUILLEN,"48,250,000.00",48250000.0,,,03/22/2024,2024-03-22,,
10389,23N00133,,,"Construction of Flood Mitigation Structure along Hinagasan River, Sison, Surigao del Norte",,SURIGAO DEL NORTE,,SURIGAO DEL NORTE,"GICAR CONSTRUCTION, INC.",GICAR,"115,799,955.49",115799955.49,,,03/21/2024,2024-03-21,,
8819,22IF0061,2024,2024,"Improvement of Pagsanga-an River at Pagsanga-an River Mouth B, Brgy. San Juan, Ormoc City, Leyte",,LEYTE,II,Region II,RJIR ENTERPRISES CORPORATION,RJIR ENTERPRISES,"48,999,996.64",48999996.64,07/17/2024,2024-07-17,03/21/2024,2024-03-21,16.730828,121.718819
7683,23GH0047,2023,2023,"Construction of Flood Control Structure, Barangay Barrido, Ajuy, Iloilo",,ILOILO,XIII,Region XIII,"F. GURREA CONSTRUCTION, INCORPORATED",F. GURREA,"86,464,000.00",86464000.0,07/28/2023,2023-07-28,03/21/2024,2024-03-21,8.947683,125.540517
7546,23GD0032,,,"Construction of Flood Mitigation Facilities along Panay/Mambusao River Basin, Tico River Control, Panay, Capiz",,CAPIZ,,CAPIZ,"MEGAGOLD CONSTRUCTION AND DEVELOPMENT, OPC / MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",MEGAGOLD AND DEVELOPMENT OPC / MONOLITHIC & CONCRETE PRODUCTS,"88,200,838.40",88200838.4,,,03/21/2024,2024-03-21,,
5628,23DI0043,,,"Construction of River Protection Structure along Bay River, Brgy. Tagumpay, Bay, Laguna",,LAGUNA,,LAGUNA,"JTC CRUZ CONSTRUCTION CO., INC.",JTC CRUZ,"47,042,947.37",47042947.37,,,03/21/2024,2024-03-21,,
3855,23CC0241,,,"Construction of Flood Mitigation Structures Bulihan- Anilao Creek, Malolos, Bulacan",,BULACAN,,BULACAN,"JTC CRUZ CONSTRUCTION CO., INC.",JTC CRUZ,"98,999,191.47",98999191.47,,,03/21/2024,2024-03-21,,
1548,23OD0228,,,"Construction of Flood Control Structure along the Banks of Creeks, Barangay 160, Caloocan City (Phase 2)",,CALOOCAN CITY,,CALOOCAN CITY,KING EIGHT BUILDERS AND SUPPLY,KING EIGHT AND SUPPLY,"84,678,409.32",84678409.32,,,03/21/2024,2024-03-21,,
1064,23OA0082,,,"Construction of Dampalit Pumping Station (Phase 2), Malabon City",,MALABON CITY,,MALABON CITY,"E. F. CHUA CONSTRUCTION, INC.",E. F. CHUA,"134,190,886.78",134190886.78,,,03/21/2024,2024-03-21,,
1011,23OI0015,2023,2023,"Construction of Flood Control Structure, Southville 3, Barangay Poblacion, Muntinlupa City",,MUNTINLUPA CITY,Construction of Drainage Structure,CONSTRUCTION OF DRAINAGE STRUCTURE,"A.M. ORETA & CO., INC.",A.M. ORETA &,"48,998,765.74",48998765.74,02/06/2023,2023-02-06,03/21/2024,2024-03-21,14.644015,121.110113
7731,22G00144,,,"Construction of Drainage System, Mandurriao District, Iloilo City",,ILOILO,,ILOILO,"A.D. PENDON CONSTRUCTION & SUPPLY, INC. (FORMERLY: ADP CONSTRUCTION & SUPPLY)",A.D. PENDON & SUPPLY (FORMERLY: ADP & SUPPLY),"113,778,192.73",113778192.73,,,03/20/2024,2024-03-20,,
7661,23G00018,,,"Construction of Slope Protection Structure (Rockfall Netting) along Panay East-West Lateral Road Package 1, Iloilo",,ILOILO,,ILOILO,IBC INTERNATIONAL BUILDERS CORPORATION,IBC INTERNATIONAL,"142,337,500.00",142337500.0,,,03/20/2024,2024-03-20,,
7662,23G00019,,,"Construction of Slope Protection Structure (Rockfall Netting) along Panay East-West Lateral Road Package 2, Iloilo",,ILOILO,,ILOILO,"MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",MONOLITHIC & CONCRETE PRODUCTS,"142,337,500.00",142337500.0,,,03/20/2024,2024-03-20,,
7663,23G00020,2024,2024,"Construction of Slope Protection Structure (Rockfall Netting) along Panay East-West Lateral Road Package 3, Iloilo",,ILOILO,Construction of Flood Mitigation Structure,CONSTRUCTION OF FLOOD MITIGATION STRUCTURE,MAC BUILDERS CORP. (FORMERLY: MAC BUILDERS DEVELOPMENT CORPORATION),MAC (FORMERLY: MAC DEVELOPMENT ),"142,337,500.00",142337500.0,03/07/2024,2024-03-07,03/20/2024,2024-03-20,9.766334,123.142662
6834,23F00170,2024,2024,"Construction/Improvement/Rehabilitation of Nasisi River Flood Mitigation Structure (Barangay Batang, Barangay Herrera, and Barangay Pinit), Ligao City, Albay",,ALBAY,Construction of Flood Mitigation Facility,CONSTRUCTION OF FLOOD MITIGATION FACILITY,3DIAMONDS CONSTRUCTION CORPORATION,3DIAMONDS,"115,799,772.15",115799772.15,02/12/2024,2024-02-12,03/20/2024,2024-03-20,14.674238,120.936834
6468,23JC0009,,,"Construction of Flood Control, Sindangan, Zamboanga del Norte",,ZAMBOANGA DEL NORTE,,ZAMBOANGA DEL NORTE,D' DREAMER DEVELOPMENT CORPORATION,D' DREAMER DEVELOPMENT,"4,900,002.01",4900002.01,,,03/20/2024,2024-03-20,,
5601,23D00011,,,"Construction of River Control along San Pedro River (Phase 1), San Pedro, Laguna",,LAGUNA,,LAGUNA,MAR-VEL CONSTRUCTION & SUPPLY,MAR-VEL & SUPPLY,"77,199,993.66",77199993.66,,,03/20/2024,2024-03-20,,
5578,23DI0065,,,"Construction of Structure for Riverbank Protection along Sta. Rosa River, (near SAF), Brgy. Sto. Domingo, Sta. Rosa City, Laguna",,LAGUNA,,LAGUNA,MAR-VEL CONSTRUCTION & SUPPLY,MAR-VEL & SUPPLY,"93,865,181.37",93865181.37,,,03/20/2024,2024-03-20,,
5577,23DI0061,2023,2023,"Construction of Structure for Riverbank Protection along Sta. Rosa River, (near Nuvali road), Sta. Rosa City, Laguna",,LAGUNA,III,Region III,MAR-VEL CONSTRUCTION & SUPPLY,MAR-VEL & SUPPLY,"93,764,149.89",93764149.89,02/27/2023,2023-02-27,03/20/2024,2024-03-20,15.745577,120.387045
8904,23I00086,,,"Construction of Revetment along Tigbao River, Tacloban City",,LEYTE,,LEYTE,CTC BUILDER AND SUPPLIES INCORPORATED (FOR. CTC BU / AICON INDUSTRIES,CTC BUILDER AND SUPPLIES (FOR. CTC BU / AICON INDUSTRIES,"96,381,079.66",96381079.66,,,03/19/2024,2024-03-19,,
8905,23I00087,2024,2024,"Construction of Flood Control Structure, Tigbao River, Tacloban City, Leyte",,LEYTE,V,Region V,CTC BUILDER AND SUPPLIES INCORPORATED (FOR. CTC BU / AICON INDUSTRIES,CTC BUILDER AND SUPPLIES (FOR. CTC BU / AICON INDUSTRIES,"110,974,526.01",110974526.01,04/08/2024,2024-04-08,03/19/2024,2024-03-19,13.966428,122.948905
5344,23DF0017,,,"Construction of Revetment along Cañas River, Barangay Santol, Phase III, Tanza, Cavite",,CAVITE,,CAVITE,N.B. AVILA CONSTRUCTION,N.B. AVILA,"48,465,438.33",48465438.33,,,03/19/2024,2024-03-19,,
5197,24DE0018,,,"Construction of Seawall, Barangay Gasang, Mabini, Batangas",,BATANGAS,,BATANGAS,"VICMAR CONSTRUCTION, INC.",VICMAR,"4,950,000.00",4950000.0,,,03/19/2024,2024-03-19,,
10299,23NC0045,,,"Flood Mitigation along Adlayan River Bank (Upstream) San Francisco, Agusan Del Sur",,AGUSAN DEL SUR,,AGUSAN DEL SUR,"YES CONSTRUCTION / ARN BUILDERS, INC. (FOR: ARN BUILDERS)",YES / ARN (FOR: ARN ),"48,999,991.43",48999991.43,,,03/18/2024,2024-03-18,,
10080,23M00074,,,"Construction of River Bank Protection along Banga River, Dumaguil Bridge Section, Barangay Dumaguil Norala, South Cotabato",,SOUTH COTABATO,,SOUTH COTABATO,ABU CONSTRUCTION,ABU,"67,549,845.83",67549845.83,,,03/18/2024,2024-03-18,,
8910,23IM0077,2024,2024,"Construction of Flood Control Structure, Barangay Palanog waterway, Tacloban City",,LEYTE,X,Region X,COLLERA CONSTRUCTION,COLLERA,"110,859,451.44",110859451.44,05/17/2024,2024-05-17,03/18/2024,2024-03-18,8.99891,124.88306
8718,23IC0112,2024,2024,"Construction of Flood Control along Libtong Bridge (Downstream), Barangay Libtong, San Miguel, Leyte",,LEYTE,VII,Region VII,D.L. AUREO CONSTRUCTION / JELM CONSTRUCTION CORP.,D.L. AUREO / JELM,"96,435,000.00",96435000.0,03/19/2024,2024-03-19,03/18/2024,2024-03-18,9.887183,123.607225
7467,23GA0169,,,"Rehabilitation of Seawall, Sitio Dumlog, Barangay Tambak, New Washington, Aklan",,AKLAN,,AKLAN,"GREENLAND BUILDERS / MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",GREENLAND / MONOLITHIC & CONCRETE PRODUCTS,"48,999,990.69",48999990.69,,,03/18/2024,2024-03-18,,
5345,23DF0160,,,"Construction of Road Dike along Timalan River Barangay San Agustin, Phase I, Trece Martires City, Cavite",,CAVITE,,CAVITE,DEVEX INCORPORATED / N.B. AVILA CONSTRUCTION,DEVEX / N.B. AVILA,"48,999,261.63",48999261.63,,,03/18/2024,2024-03-18,,
5346,23DF0161,,,"Construction of Road Dike along Timalan River Barangay San Agustin, Phase II, Trece Martires City, Cavite",,CAVITE,,CAVITE,DEVEX INCORPORATED / N.B. AVILA CONSTRUCTION,DEVEX / N.B. AVILA,"48,999,307.50",48999307.5,,,03/18/2024,2024-03-18,,
3871,24CC0022,,,"Construction of Riverbank Protection Structure at Barangay Sapang Bayan, Calumpit, Bulacan",,BULACAN,,BULACAN,TOPNOTCH CATALYST BUILDERS INC.,TOPNOTCH CATALYST,"77,199,865.91",77199865.91,,,03/18/2024,2024-03-18,,
2892,23BA0005,,,"Construction of Guardwall along Uyugan-Mahatao Interior (S00017BN) - K0029 + 501 - K0029 + 626, K0029 + 792 - K0029 + 850, K0029 + 935 - K0030 + 095, Mahatao, Batanes",,BATANES,,BATANES,J.I. ESPINO CONSTRUCTION,J.I. ESPINO,"28,820,720.71",28820720.71,,,03/18/2024,2024-03-18,,
2708,24AI0031,2024,2024,"Construction of Tagamusing and Allied River, Barangay Moreno-Sta. Maria, Binalonan, Pangasinan (Package B)",,PANGASINAN,III,Region III,W.J.P. CONSTRUCTION AND SUPPLY,W.J.P. AND SUPPLY,"48,922,351.16",48922351.16,05/30/2024,2024-05-30,03/18/2024,2024-03-18,15.66458,121.42708
1697,23OE0086,,,"Construction of Reinforced Concrete Box Culvert (RCBC) along Geronimo Street, Manila City",,CITY OF MANILA,,CITY OF MANILA,TOPNOTCH CATALYST BUILDERS INC.,TOPNOTCH CATALYST,"54,088,655.12",54088655.12,,,03/18/2024,2024-03-18,,
9106,23K00161,,,"Construction of Flood Control Structure along Kapalong-Talaingod-Valencia Road (Mawi-i Creek - Mawi-i Bridge, Tributary to Pulangui River), Package 2, Barangay Halapitan (Poblacion), San Fernando, Bukidnon",,BUKIDNON,,BUKIDNON,"M. MONTESCLAROS ENTERPRISES, INC.",M. MONTESCLAROS ENTERPRISES,"65,122,870.63",65122870.63,,,03/17/2024,2024-03-17,,
8717,23I00015,,,"Construction of Storm Surge Protection; Tide Embankment, Subsection 6.10, Barangay San Roque, Tanauan, Leyte",,LEYTE,,LEYTE,EZJONES CONSTRUCTION INC. / MWJ CONSTRUCTION,EZJONES / MWJ,"113,122,740.59",113122740.59,,,03/17/2024,2024-03-17,,
8496,23HK0057,2024,2024,"Construction of Shore Protection/Seawall, Brgy. 4, Tanjay City, Negros Oriental",,NEGROS ORIENTAL,III,Region III,D.K. JOCSON CONSTRUCTION,D.K. JOCSON,"96,500,000.00",96500000.0,04/30/2024,2024-04-30,03/17/2024,2024-03-17,14.849679,121.062511
5347,23DF0162,,,"Construction of Road Dike along Timalan River Barangay San Agustin, Phase III, Trece Martires City, Cavite",,CAVITE,,CAVITE,DEVEX INCORPORATED / N.B. AVILA CONSTRUCTION,DEVEX / N.B. AVILA,"48,999,203.03",48999203.03,,,03/17/2024,2024-03-17,,
5348,23DF0163,2024,2024,"Construction of Road Dike along Timalan River Barangay San Agustin, Phase IV, Trece Martires City, Cavite",,CAVITE,IV-A,IV-A,DEVEX INCORPORATED / N.B. AVILA CONSTRUCTION,DEVEX / N.B. AVILA,"48,999,623.34",48999623.34,05/13/2024,2024-05-13,03/17/2024,2024-03-17,13.671475,121.053488
8353,23HO0225,,,"Construction of Drainage System along Brgy. Tunga, Moalboal, Cebu",,CEBU,,CEBU,QM BUILDERS,QM,"26,457,957.62",26457957.62,,,03/16/2024,2024-03-16,,
5545,23DI0047,,,"Construction of Flood Protection Structure Phase 2, (Biñan-Sta.Rosa Boundary), Biñan Side, Biñan City, Laguna",,LAGUNA,,LAGUNA,ST. MATTHEW GEN. CONTRACTOR & DEVELOPMENT CORP.,ST. MATTHEW GEN. CONTRACTOR & DEVELOPMENT,"93,797,418.00",93797418.0,,,03/16/2024,2024-03-16,,
10388,23N00132,,,"Construction of River Flood Control Along Cantapoy Bridge along Surigao - West Coastal Road, Surigao del Norte",,SURIGAO DEL NORTE,,SURIGAO DEL NORTE,ME 3 CONSTRUCTION / EQUI-PARCO CONSTRUCTION COMPANY,ME 3 / EQUI-PARCO,"154,399,963.32",154399963.32,,,03/15/2024,2024-03-15,,
9797,23LE0035,2024,2024,"Construction of Flood Control, Barangay Poblacion, Sta. Maria, Davao Occidental",,DAVAO OCCIDENTAL,XIII,Region XIII,SCP CONSTRUCTION,SCP,"96,489,010.67",96489010.67,03/05/2024,2024-03-05,03/15/2024,2024-03-15,9.97972,125.605833
8625,24IA0048,,,"Construction of Flood Control Structure, Phase IV, Barangay Anislagan, Naval, Biliran",,BILIRAN,,BILIRAN,RMA BUILDERS & SUPPLIES CORPORATION,RMA & SUPPLIES,"4,886,183.75",4886183.75,,,03/15/2024,2024-03-15,,
7050,23FE0101,2023,2023,"Construction of Revetment along Libmanan River, Barangay Rongos, Libmanan, Camarines Sur",,CAMARINES SUR,I,Region I,BICOL GOLDROCK CONSTRUCTION CORPORATION,BICOL GOLDROCK,"52,205,593.07",52205593.07,10/02/2023,2023-10-02,03/15/2024,2024-03-15,17.58591,120.34705
5873,23DO0088,,,"Construction of Flood Control Structure along Upper Marikina, Barangay San Isidro, Rodriguez, Rizal",,RIZAL,,RIZAL,EL-JAKE BUILDERS,EL-JAKE,"20,056,331.71",20056331.71,,,03/15/2024,2024-03-15,,
5548,23DI0150,,,"Construction of Flood Protection Structure Phase 3, (Biñan-Carmona Boundary), Biñan Side, Biñan City, Laguna",,LAGUNA,,LAGUNA,M.T. MALIUANAG CONSTRUCTION SERVICES,M.T. MALIUANAG SERVICES,"96,447,141.02",96447141.02,,,03/15/2024,2024-03-15,,
4307,23C00194,,,"Construction of Flood Control Structure, Barangay Maguinao (BSU Section) San Rafael, Bulacan Phase II",,BULACAN,,BULACAN,EIRISH BUILDERS & SUPPLY INC.,EIRISH & SUPPLY,"96,499,871.18",96499871.18,,,03/15/2024,2024-03-15,,
4308,23C00196,,,"Construction of Flood Control Structure at Galas Maasim Creek along Bypass road Phase I, Maasim, San Rafael, Bulacan",,BULACAN,,BULACAN,EIRISH BUILDERS & SUPPLY INC.,EIRISH & SUPPLY,"96,498,885.90",96498885.9,,,03/15/2024,2024-03-15,,
2891,23BA0004,,,"Construction of Guardwall along Basco-Mahatao-Ivana-Uyugan-Imnajbu Rd (S00016BN) - K0005 + 010 - K0005 + 090, K0015 + 452 - K0015 + 783, Ivana, Batanes",,BATANES,,BATANES,MJMARI BUILDERS AND DEVELOPMENT CORPORATION (FORMERLY: MJMARI BUILDERS AND ENTERPRISES),MJMARI AND DEVELOPMENT (FORMERLY: MJMARI AND ENTERPRISES),"29,362,020.00",29362020.0,,,03/15/2024,2024-03-15,,
2707,24AI0030,,,"Construction of Tagamusing and Allied River, Barangay Moreno-Sta. Maria, Binalonan, Pangasinan (Package A)",,PANGASINAN,,PANGASINAN,W.J.P. CONSTRUCTION AND SUPPLY,W.J.P. AND SUPPLY,"48,919,930.89",48919930.89,,,03/15/2024,2024-03-15,,
1984,23OH0014,,,"Construction of Drainage System (Box Culvert) Medel St. and Vicinity, Manila City",,CITY OF MANILA,,CITY OF MANILA,N.M.E. CONSTRUCTION,N.M.E.,"47,852,928.28",47852928.28,,,03/15/2024,2024-03-15,,
743,23PC0037,2023,2023,"Construction of Flood Control Structure along Apayao River Basin, Cadaclan Section, Calanasan, Apayao",,APAYAO,X,Region X,TAGEL CORPORATION / AQUILA CONSTRUCTION CO.,TAGEL / AQUILA,"93,386,847.09",93386847.09,03/29/2023,2023-03-29,03/15/2024,2024-03-15,7.743252,124.740523
9718,23LB0013,,,"Construction of Revetment along Talomo River, Puan Bypass Road Bridge Downstream Section, Left Bank, Davao City",,DAVAO DEL SUR,,DAVAO DEL SUR,GENESIS88 CONSTRUCTION INC.,GENESIS88,"76,042,000.00",76042000.0,,,03/14/2024,2024-03-14,,
9290,23K00232,2024,2024,"Construction of Maligo River Flood Control, Maligo, Pualas, Lanao Del Sur",,LANAO DEL SUR,VII,Region VII,AL HUSSEIN CONSTRUCTION,AL HUSSEIN,"48,763,650.33",48763650.33,05/03/2024,2024-05-03,03/14/2024,2024-03-14,9.7498,123.929
7793,23GK0001,,,"Construction of Flood Control Structure with Esplanade of Himoga-an River, Sagay City, Negros Occidental",,NEGROS OCCIDENTAL,,NEGROS OCCIDENTAL,JAIME B. CHING ENTERPRISES,JAIME B. CHING ENTERPRISES,"86,848,000.00",86848000.0,,,03/14/2024,2024-03-14,,
7175,23F00104,,,"Rehabilitation/ Improvement of Revetment Wall Downstream at Sta. Teresita River, Iriga City, Camarines Sur, Sta. 9+304 - Sta. 9+529",,CAMARINES SUR,,CAMARINES SUR,BICOL GOLDROCK CONSTRUCTION CORPORATION,BICOL GOLDROCK,"113,285,703.00",113285703.0,,,03/14/2024,2024-03-14,,
1957,23OG0076,,,"Rehabilitation of Lagarian Creek, Quezon City",,QUEZON CITY,,QUEZON CITY,E.L. TORRES CONSTRUCTION AND TRADING INC. (FORMERLY : E. L. TORRES CONSTRUCTION & TRADING,E.L. TORRES AND TRADING (FORMERLY : E. L. TORRES & TRADING,"19,557,713.20",19557713.2,,,03/14/2024,2024-03-14,,
1309,23OB0337,2024,2024,"Rehabilitation of Drainage System (Box Culvert) at Pio Felipe St. at Barangay New Lower Bicutan, Taguig City",,TAGUIG CITY,I,Region I,JAYMAR BUILDERS,JAYMAR,"27,924,104.19",27924104.19,04/18/2024,2024-04-18,03/14/2024,2024-03-14,16.513094,120.384911
10040,23MB0076,,,"Construction of Concrete Revetment, Buayan River, General Santos City",,SOUTH COTABATO,,SOUTH COTABATO,VICENTE T. LAO CONSTRUCTION,VICENTE T. LAO,"51,144,987.94",51144987.94,,,03/13/2024,2024-03-13,,
8752,23I00007,,,"Construction of Flood Control structure along Daguitan River Basin, Right Side Bank, Barangay Poblacion, District VI, Burauen, Leyte",,LEYTE,,LEYTE,"FAIRCHILD BUILDERS & DEVELOPERS, INC.",FAIRCHILD & DEVELOPERS,"109,863,168.88",109863168.88,,,03/13/2024,2024-03-13,,
8006,23HB0070,2024,2024,"Construction of Guinsularan River Control, Lobogon, Duero, Bohol, Sta. 0+000 - Sta. 0+750",,BOHOL,XIII,Region XIII,JAMARI CONSTRUCTION (FORMERLY FRAE CONSTRUCTION) / ALTACS CONSTRUCTION,JAMARI (FORMERLY FRAE ) / ALTACS,"78,999,999.76",78999999.76,06/28/2024,2024-06-28,03/13/2024,2024-03-13,9.163349,126.178006
7604,23GF0088,,,"Construction of Particion Flood Control Project, Barangay Particion, Guimbal, Iloilo",,ILOILO,,ILOILO,PANAY EAST COAST CONSTRUCTION & SUPPLY,PANAY EAST COAST & SUPPLY,"48,485,507.81",48485507.81,,,03/13/2024,2024-03-13,,
6014,23EA0051,,,"Construction of Flood Control Structure along Mogpog River, Barangay Banto, Mogpog, Marinduque",,MARINDUQUE,,MARINDUQUE,R.S. TAGALA CONSTRUCTION AND EQUIPMENT RENTALS / SIXTEEN ENTERPRISES-CALAPAN BRANCH,R.S. TAGALA AND EQUIPMENT RENTALS / SIXTEEN ENTERPRISES-CALAPAN BRANCH,"48,998,898.55",48998898.55,,,03/13/2024,2024-03-13,,
10235,23N00118,,,"Rehabilitation of Bank Protection Structure along Taguibo River Protecting Taguibo Dam Water-Filtration Facilities, Package 1, Barangay Anticala, Butuan City, Agusan del Norte",,AGUSAN DEL NORTE,,AGUSAN DEL NORTE,EQUI-PARCO CONSTRUCTION COMPANY,EQUI-PARCO,"113,869,997.24",113869997.24,,,03/12/2024,2024-03-12,,
